team,date,attack,defence,full_age,midfield,overall,prestige,start_age
Hungary,26 Jan  2017,73.0,70.0,2.0,73.0,72.0,4.0,2.0
China PR,26 Jan  2017,62.0,60.0,6.0,63.0,64.0,3.0,6.0
Netherlands,26 Jan  2017,79.0,80.0,25.0,81.0,80.0,8.0,25.0
Czech Republic,26 Jan  2017,73.0,74.0,6.0,74.0,74.0,5.0,6.0
South Africa,26 Jan  2017,66.0,71.0,0.0,72.0,72.0,4.0,0.0
New Zealand,26 Jan  2017,72.0,65.0,2.0,65.0,66.0,2.0,2.0
Côte d'Ivoire,26 Jan  2017,76.0,76.0,3.0,77.0,76.0,6.0,3.0
Chile,26 Jan  2017,80.0,77.0,27.0,80.0,79.0,7.0,27.0
Colombia,26 Jan  2017,80.0,76.0,23.0,80.0,78.0,7.0,23.0
Peru,26 Jan  2017,69.0,68.0,14.0,70.0,69.0,3.0,14.0
Egypt,26 Jan  2017,73.0,70.0,8.0,72.0,72.0,5.0,8.0
Venezuela,26 Jan  2017,75.0,73.0,12.0,76.0,74.0,2.0,12.0
Bolivia,26 Jan  2017,71.0,66.0,6.0,68.0,68.0,1.0,6.0
India,26 Jan  2017,62.0,58.0,5.0,57.0,60.0,1.0,5.0
Canada,26 Jan  2017,69.0,67.0,4.0,72.0,68.0,2.0,4.0
Saudi Arabia,26 Jan  2017,73.0,73.0,1.0,72.0,72.0,4.0,1.0
Iceland,26 Jan  2017,75.0,71.0,2.0,73.0,72.0,3.0,2.0
Morocco,26 Jan  2017,74.0,77.0,0.0,77.0,76.0,3.0,0.0
Senegal,26 Jan  2017,77.0,76.0,1.0,77.0,76.0,7.0,1.0
Japan,26 Jan  2017,76.0,74.0,0.0,77.0,75.0,5.0,0.0
Iran,26 Jan  2017,76.0,71.0,0.0,71.0,74.0,3.0,0.0
Costa Rica,26 Jan  2017,69.0,73.0,0.0,73.0,73.0,3.0,0.0
Panama,26 Jan  2017,68.0,68.0,0.0,68.0,69.0,1.0,0.0
Brazil,23 Jan  2017,86.0,85.0,48.0,82.0,84.0,10.0,48.0
England,23 Jan  2017,84.0,81.0,24.0,81.0,82.0,8.0,24.0
Italy,23 Jan  2017,80.0,84.0,30.0,81.0,82.0,9.0,30.0
Spain,23 Jan  2017,83.0,86.0,32.0,85.0,85.0,9.0,32.0
France,23 Jan  2017,84.0,82.0,61.0,84.0,84.0,9.0,61.0
Germany,23 Jan  2017,82.0,84.0,63.0,85.0,85.0,10.0,63.0
Argentina,23 Jan  2017,88.0,80.0,38.0,82.0,83.0,9.0,38.0
Portugal,23 Jan  2017,85.0,81.0,37.0,82.0,83.0,8.0,37.0
Turkey,23 Jan  2017,78.0,77.0,12.0,79.0,78.0,6.0,12.0
Nigeria,23 Jan  2017,75.0,73.0,0.0,75.0,75.0,4.0,0.0
Denmark,23 Jan  2017,76.0,76.0,7.0,79.0,78.0,5.0,7.0
Russia,23 Jan  2017,78.0,77.0,6.0,77.0,77.0,6.0,6.0
Mexico,23 Jan  2017,79.0,77.0,50.0,80.0,79.0,7.0,50.0
Uruguay,23 Jan  2017,85.0,80.0,12.0,76.0,80.0,7.0,12.0
Greece,23 Jan  2017,75.0,77.0,5.0,74.0,76.0,6.0,5.0
Croatia,23 Jan  2017,80.0,78.0,1.0,82.0,80.0,6.0,1.0
Cameroon,23 Jan  2017,75.0,70.0,2.0,69.0,71.0,5.0,2.0
Serbia,23 Jan  2017,75.0,76.0,0.0,79.0,78.0,6.0,0.0
Australia,23 Jan  2017,71.0,69.0,5.0,72.0,72.0,5.0,5.0
Switzerland,23 Jan  2017,74.0,79.0,6.0,78.0,78.0,5.0,6.0
Sweden,23 Jan  2017,76.0,76.0,8.0,76.0,75.0,5.0,8.0
Republic of Ireland,23 Jan  2017,77.0,75.0,8.0,75.0,75.0,5.0,8.0
Korea Republic,23 Jan  2017,74.0,70.0,3.0,74.0,73.0,5.0,3.0
Belgium,23 Jan  2017,84.0,83.0,35.0,82.0,83.0,7.0,35.0
United States,23 Jan  2017,74.0,75.0,24.0,75.0,75.0,6.0,24.0
Norway,23 Jan  2017,73.0,73.0,9.0,74.0,74.0,4.0,9.0
Paraguay,23 Jan  2017,75.0,73.0,3.0,75.0,75.0,4.0,3.0
Ukraine,23 Jan  2017,73.0,70.0,0.0,72.0,76.0,14.0,0.0
Poland,23 Jan  2017,82.0,78.0,20.0,76.0,78.0,5.0,20.0
Bulgaria,23 Jan  2017,69.0,69.0,1.0,70.0,70.0,5.0,1.0
Finland,23 Jan  2017,71.0,69.0,7.0,70.0,71.0,3.0,7.0
Scotland,23 Jan  2017,74.0,72.0,8.0,75.0,74.0,4.0,8.0
Romania,23 Jan  2017,74.0,69.0,9.0,73.0,73.0,5.0,9.0
Austria,23 Jan  2017,76.0,76.0,4.0,79.0,77.0,4.0,4.0
Wales,23 Jan  2017,81.0,76.0,12.0,75.0,76.0,4.0,12.0
Slovenia,23 Jan  2017,75.0,72.0,1.0,75.0,74.0,5.0,1.0
Ecuador,23 Jan  2017,75.0,71.0,5.0,75.0,74.0,5.0,5.0
Tunisia,23 Jan  2017,75.0,71.0,1.0,71.0,73.0,3.0,1.0
Northern Ireland,23 Jan  2017,69.0,72.0,1.0,72.0,71.0,2.0,1.0
Hungary,23 Jan  2017,73.0,70.0,2.0,73.0,72.0,4.0,2.0
China PR,23 Jan  2017,62.0,60.0,6.0,63.0,64.0,3.0,6.0
Netherlands,23 Jan  2017,79.0,80.0,25.0,81.0,80.0,8.0,25.0
Czech Republic,23 Jan  2017,73.0,74.0,6.0,74.0,74.0,5.0,6.0
South Africa,23 Jan  2017,66.0,71.0,0.0,72.0,72.0,4.0,0.0
New Zealand,23 Jan  2017,72.0,65.0,2.0,65.0,66.0,2.0,2.0
Côte d'Ivoire,23 Jan  2017,76.0,76.0,3.0,77.0,76.0,6.0,3.0
Chile,23 Jan  2017,80.0,77.0,27.0,80.0,79.0,7.0,27.0
Colombia,23 Jan  2017,80.0,76.0,23.0,79.0,78.0,7.0,23.0
Peru,23 Jan  2017,69.0,68.0,14.0,69.0,69.0,3.0,14.0
Egypt,23 Jan  2017,73.0,68.0,8.0,72.0,72.0,5.0,8.0
Venezuela,23 Jan  2017,75.0,73.0,12.0,76.0,74.0,2.0,12.0
Bolivia,23 Jan  2017,71.0,66.0,6.0,68.0,68.0,1.0,6.0
India,23 Jan  2017,62.0,58.0,5.0,57.0,60.0,1.0,5.0
Canada,23 Jan  2017,69.0,67.0,4.0,72.0,68.0,2.0,4.0
Saudi Arabia,23 Jan  2017,73.0,73.0,1.0,72.0,72.0,4.0,1.0
Iceland,23 Jan  2017,75.0,71.0,2.0,73.0,72.0,3.0,2.0
Morocco,23 Jan  2017,74.0,77.0,0.0,77.0,76.0,3.0,0.0
Senegal,23 Jan  2017,77.0,76.0,1.0,77.0,76.0,7.0,1.0
Japan,23 Jan  2017,76.0,74.0,0.0,77.0,75.0,5.0,0.0
Iran,23 Jan  2017,76.0,71.0,0.0,71.0,74.0,3.0,0.0
Costa Rica,23 Jan  2017,69.0,73.0,0.0,73.0,73.0,3.0,0.0
Panama,23 Jan  2017,68.0,68.0,0.0,68.0,69.0,1.0,0.0
Brazil,19 Jan  2017,86.0,85.0,48.0,82.0,84.0,10.0,48.0
England,19 Jan  2017,84.0,81.0,24.0,81.0,82.0,8.0,24.0
Italy,19 Jan  2017,80.0,84.0,30.0,81.0,82.0,9.0,30.0
Spain,19 Jan  2017,83.0,86.0,32.0,85.0,85.0,9.0,32.0
France,19 Jan  2017,84.0,82.0,61.0,84.0,84.0,9.0,61.0
Germany,19 Jan  2017,82.0,84.0,63.0,85.0,85.0,10.0,63.0
Argentina,19 Jan  2017,88.0,80.0,38.0,82.0,83.0,9.0,38.0
Portugal,19 Jan  2017,85.0,81.0,37.0,82.0,83.0,8.0,37.0
Turkey,19 Jan  2017,78.0,77.0,12.0,79.0,78.0,6.0,12.0
Nigeria,19 Jan  2017,75.0,73.0,0.0,75.0,75.0,4.0,0.0
Denmark,19 Jan  2017,76.0,76.0,7.0,79.0,78.0,5.0,7.0
Russia,19 Jan  2017,78.0,77.0,6.0,77.0,77.0,6.0,6.0
Mexico,19 Jan  2017,79.0,77.0,50.0,80.0,79.0,7.0,50.0
Uruguay,19 Jan  2017,85.0,80.0,12.0,76.0,80.0,7.0,12.0
Greece,19 Jan  2017,75.0,77.0,5.0,74.0,76.0,6.0,5.0
Croatia,19 Jan  2017,80.0,78.0,1.0,82.0,80.0,6.0,1.0
Cameroon,19 Jan  2017,75.0,70.0,2.0,69.0,71.0,5.0,2.0
Serbia,19 Jan  2017,75.0,76.0,0.0,79.0,78.0,6.0,0.0
Australia,19 Jan  2017,71.0,69.0,5.0,72.0,72.0,5.0,5.0
Switzerland,19 Jan  2017,74.0,79.0,6.0,78.0,78.0,5.0,6.0
Sweden,19 Jan  2017,76.0,76.0,8.0,76.0,75.0,5.0,8.0
Republic of Ireland,19 Jan  2017,77.0,75.0,8.0,75.0,75.0,5.0,8.0
Korea Republic,19 Jan  2017,74.0,70.0,3.0,74.0,73.0,5.0,3.0
Belgium,19 Jan  2017,84.0,83.0,35.0,82.0,83.0,7.0,35.0
United States,19 Jan  2017,74.0,75.0,24.0,75.0,75.0,6.0,24.0
Norway,19 Jan  2017,73.0,73.0,9.0,74.0,74.0,4.0,9.0
Paraguay,19 Jan  2017,75.0,73.0,3.0,75.0,75.0,4.0,3.0
Ukraine,19 Jan  2017,73.0,70.0,0.0,72.0,76.0,14.0,0.0
Poland,19 Jan  2017,82.0,78.0,20.0,76.0,78.0,5.0,20.0
Bulgaria,19 Jan  2017,69.0,69.0,1.0,70.0,70.0,5.0,1.0
Finland,19 Jan  2017,71.0,69.0,7.0,70.0,71.0,3.0,7.0
Scotland,19 Jan  2017,74.0,72.0,8.0,75.0,74.0,4.0,8.0
Romania,19 Jan  2017,74.0,69.0,9.0,73.0,73.0,5.0,9.0
Austria,19 Jan  2017,76.0,76.0,4.0,79.0,77.0,4.0,4.0
Wales,19 Jan  2017,81.0,76.0,12.0,75.0,76.0,4.0,12.0
Slovenia,19 Jan  2017,75.0,72.0,1.0,75.0,74.0,5.0,1.0
Ecuador,19 Jan  2017,75.0,71.0,5.0,75.0,74.0,5.0,5.0
Tunisia,19 Jan  2017,75.0,71.0,1.0,71.0,73.0,3.0,1.0
Northern Ireland,19 Jan  2017,69.0,72.0,1.0,72.0,71.0,2.0,1.0
Hungary,19 Jan  2017,73.0,70.0,2.0,73.0,72.0,4.0,2.0
China PR,19 Jan  2017,62.0,60.0,6.0,63.0,64.0,3.0,6.0
Netherlands,19 Jan  2017,79.0,80.0,25.0,81.0,80.0,8.0,25.0
Czech Republic,19 Jan  2017,73.0,74.0,6.0,74.0,74.0,5.0,6.0
South Africa,19 Jan  2017,66.0,71.0,0.0,72.0,72.0,4.0,0.0
New Zealand,19 Jan  2017,72.0,65.0,2.0,65.0,66.0,2.0,2.0
Côte d'Ivoire,19 Jan  2017,76.0,76.0,3.0,77.0,76.0,6.0,3.0
Chile,19 Jan  2017,80.0,77.0,27.0,80.0,79.0,7.0,27.0
Colombia,19 Jan  2017,80.0,76.0,23.0,79.0,78.0,7.0,23.0
Peru,19 Jan  2017,69.0,68.0,14.0,69.0,69.0,3.0,14.0
Egypt,19 Jan  2017,73.0,68.0,8.0,72.0,72.0,5.0,8.0
Venezuela,19 Jan  2017,75.0,73.0,12.0,76.0,74.0,2.0,12.0
Bolivia,19 Jan  2017,71.0,66.0,6.0,68.0,68.0,1.0,6.0
India,19 Jan  2017,62.0,58.0,5.0,57.0,60.0,1.0,5.0
Canada,19 Jan  2017,69.0,67.0,4.0,72.0,68.0,2.0,4.0
Saudi Arabia,19 Jan  2017,73.0,73.0,1.0,72.0,72.0,4.0,1.0
Iceland,19 Jan  2017,75.0,71.0,2.0,73.0,72.0,3.0,2.0
Morocco,19 Jan  2017,74.0,77.0,0.0,77.0,76.0,3.0,0.0
Senegal,19 Jan  2017,77.0,76.0,1.0,77.0,76.0,7.0,1.0
Japan,19 Jan  2017,76.0,74.0,0.0,77.0,75.0,5.0,0.0
Iran,19 Jan  2017,76.0,71.0,0.0,71.0,74.0,3.0,0.0
Costa Rica,19 Jan  2017,69.0,73.0,0.0,73.0,73.0,3.0,0.0
Panama,19 Jan  2017,68.0,68.0,0.0,68.0,69.0,1.0,0.0
Brazil,17 Jan  2017,85.0,85.0,48.0,81.0,84.0,10.0,48.0
England,17 Jan  2017,84.0,81.0,24.0,81.0,81.0,8.0,24.0
Italy,17 Jan  2017,80.0,84.0,30.0,81.0,82.0,9.0,30.0
Spain,17 Jan  2017,83.0,86.0,32.0,85.0,85.0,9.0,32.0
France,17 Jan  2017,84.0,82.0,61.0,84.0,84.0,9.0,61.0
Germany,17 Jan  2017,82.0,84.0,63.0,85.0,85.0,10.0,63.0
Argentina,17 Jan  2017,88.0,79.0,38.0,83.0,83.0,9.0,38.0
Portugal,17 Jan  2017,84.0,81.0,37.0,82.0,83.0,8.0,37.0
Turkey,17 Jan  2017,78.0,77.0,12.0,79.0,78.0,6.0,12.0
Nigeria,17 Jan  2017,75.0,73.0,0.0,75.0,75.0,4.0,0.0
Denmark,17 Jan  2017,76.0,76.0,7.0,79.0,78.0,5.0,7.0
Russia,17 Jan  2017,78.0,77.0,6.0,77.0,77.0,6.0,6.0
Mexico,17 Jan  2017,79.0,77.0,50.0,79.0,79.0,7.0,50.0
Uruguay,17 Jan  2017,85.0,80.0,12.0,76.0,80.0,7.0,12.0
Greece,17 Jan  2017,75.0,77.0,5.0,74.0,76.0,6.0,5.0
Croatia,17 Jan  2017,80.0,78.0,1.0,82.0,80.0,6.0,1.0
Cameroon,17 Jan  2017,74.0,75.0,2.0,70.0,72.0,5.0,2.0
Serbia,17 Jan  2017,75.0,76.0,0.0,79.0,78.0,6.0,0.0
Australia,17 Jan  2017,71.0,69.0,5.0,73.0,72.0,5.0,5.0
Switzerland,17 Jan  2017,75.0,79.0,6.0,78.0,78.0,5.0,6.0
Sweden,17 Jan  2017,77.0,75.0,8.0,75.0,75.0,5.0,8.0
Republic of Ireland,17 Jan  2017,77.0,75.0,8.0,76.0,76.0,5.0,8.0
Korea Republic,17 Jan  2017,74.0,70.0,3.0,74.0,73.0,5.0,3.0
Belgium,17 Jan  2017,84.0,83.0,35.0,82.0,83.0,7.0,35.0
United States,17 Jan  2017,74.0,76.0,24.0,75.0,75.0,6.0,24.0
Norway,17 Jan  2017,73.0,73.0,9.0,74.0,74.0,4.0,9.0
Paraguay,17 Jan  2017,75.0,73.0,3.0,75.0,75.0,4.0,3.0
Ukraine,17 Jan  2017,73.0,70.0,0.0,72.0,76.0,14.0,0.0
Poland,17 Jan  2017,82.0,78.0,20.0,76.0,78.0,5.0,20.0
Bulgaria,17 Jan  2017,69.0,69.0,1.0,70.0,70.0,5.0,1.0
Finland,17 Jan  2017,71.0,69.0,7.0,70.0,71.0,3.0,7.0
Scotland,17 Jan  2017,74.0,72.0,8.0,75.0,74.0,4.0,8.0
Romania,17 Jan  2017,74.0,69.0,9.0,73.0,73.0,5.0,9.0
Austria,17 Jan  2017,76.0,76.0,4.0,79.0,77.0,4.0,4.0
Wales,17 Jan  2017,81.0,76.0,12.0,75.0,76.0,4.0,12.0
Slovenia,17 Jan  2017,75.0,72.0,1.0,75.0,74.0,5.0,1.0
Ecuador,17 Jan  2017,75.0,71.0,5.0,75.0,74.0,5.0,5.0
Tunisia,17 Jan  2017,75.0,71.0,1.0,71.0,73.0,3.0,1.0
Northern Ireland,17 Jan  2017,69.0,72.0,1.0,72.0,71.0,2.0,1.0
Hungary,17 Jan  2017,73.0,70.0,2.0,73.0,72.0,4.0,2.0
China PR,17 Jan  2017,62.0,60.0,6.0,63.0,64.0,3.0,6.0
Netherlands,17 Jan  2017,78.0,80.0,25.0,81.0,80.0,8.0,25.0
Czech Republic,17 Jan  2017,73.0,74.0,6.0,74.0,74.0,5.0,6.0
South Africa,17 Jan  2017,66.0,71.0,0.0,72.0,72.0,4.0,0.0
New Zealand,17 Jan  2017,72.0,65.0,2.0,65.0,66.0,2.0,2.0
Côte d'Ivoire,17 Jan  2017,76.0,76.0,3.0,77.0,76.0,6.0,3.0
Chile,17 Jan  2017,79.0,77.0,27.0,80.0,79.0,7.0,27.0
Colombia,17 Jan  2017,80.0,76.0,23.0,79.0,78.0,7.0,23.0
Peru,17 Jan  2017,69.0,68.0,14.0,69.0,69.0,3.0,14.0
Egypt,17 Jan  2017,73.0,68.0,8.0,72.0,72.0,5.0,8.0
Venezuela,17 Jan  2017,75.0,73.0,12.0,76.0,74.0,2.0,12.0
Bolivia,17 Jan  2017,71.0,66.0,6.0,68.0,68.0,1.0,6.0
India,17 Jan  2017,62.0,58.0,5.0,57.0,60.0,1.0,5.0
Canada,17 Jan  2017,69.0,67.0,4.0,72.0,68.0,2.0,4.0
Saudi Arabia,17 Jan  2017,73.0,73.0,1.0,72.0,72.0,4.0,1.0
Iceland,17 Jan  2017,75.0,71.0,2.0,73.0,72.0,3.0,2.0
Morocco,17 Jan  2017,74.0,77.0,0.0,77.0,76.0,3.0,0.0
Senegal,17 Jan  2017,77.0,76.0,1.0,77.0,76.0,7.0,1.0
Japan,17 Jan  2017,76.0,74.0,0.0,77.0,75.0,5.0,0.0
Iran,17 Jan  2017,76.0,71.0,0.0,71.0,74.0,3.0,0.0
Costa Rica,17 Jan  2017,69.0,73.0,0.0,73.0,73.0,3.0,0.0
Panama,17 Jan  2017,68.0,68.0,0.0,68.0,69.0,1.0,0.0
Brazil,16 Jan  2017,85.0,85.0,48.0,81.0,84.0,10.0,48.0
England,16 Jan  2017,84.0,81.0,24.0,81.0,81.0,8.0,24.0
Italy,16 Jan  2017,80.0,84.0,30.0,81.0,82.0,9.0,30.0
Spain,16 Jan  2017,83.0,86.0,32.0,85.0,85.0,9.0,32.0
France,16 Jan  2017,84.0,82.0,61.0,84.0,84.0,9.0,61.0
Germany,16 Jan  2017,82.0,84.0,63.0,85.0,85.0,10.0,63.0
Argentina,16 Jan  2017,88.0,79.0,38.0,83.0,83.0,9.0,38.0
Portugal,16 Jan  2017,84.0,81.0,37.0,82.0,83.0,8.0,37.0
Turkey,16 Jan  2017,78.0,77.0,12.0,79.0,78.0,6.0,12.0
Nigeria,16 Jan  2017,75.0,73.0,0.0,75.0,75.0,4.0,0.0
Denmark,16 Jan  2017,76.0,76.0,7.0,79.0,78.0,5.0,7.0
Russia,16 Jan  2017,78.0,77.0,6.0,77.0,77.0,6.0,6.0
Mexico,16 Jan  2017,79.0,77.0,50.0,79.0,79.0,7.0,50.0
Uruguay,16 Jan  2017,85.0,80.0,12.0,76.0,80.0,7.0,12.0
Greece,16 Jan  2017,75.0,77.0,5.0,74.0,76.0,6.0,5.0
Croatia,16 Jan  2017,80.0,78.0,1.0,82.0,80.0,6.0,1.0
Cameroon,16 Jan  2017,74.0,75.0,2.0,70.0,72.0,5.0,2.0
Serbia,16 Jan  2017,75.0,76.0,0.0,79.0,78.0,6.0,0.0
Australia,16 Jan  2017,71.0,69.0,5.0,73.0,72.0,5.0,5.0
Switzerland,16 Jan  2017,75.0,79.0,6.0,78.0,78.0,5.0,6.0
Sweden,16 Jan  2017,77.0,75.0,8.0,75.0,75.0,5.0,8.0
Republic of Ireland,16 Jan  2017,77.0,75.0,8.0,76.0,76.0,5.0,8.0
Korea Republic,16 Jan  2017,74.0,70.0,3.0,74.0,73.0,5.0,3.0
Belgium,16 Jan  2017,84.0,83.0,35.0,82.0,83.0,7.0,35.0
United States,16 Jan  2017,74.0,76.0,24.0,75.0,75.0,6.0,24.0
Norway,16 Jan  2017,73.0,73.0,9.0,74.0,74.0,4.0,9.0
Paraguay,16 Jan  2017,75.0,73.0,3.0,75.0,75.0,4.0,3.0
Ukraine,16 Jan  2017,73.0,70.0,0.0,72.0,76.0,14.0,0.0
Poland,16 Jan  2017,82.0,78.0,20.0,76.0,78.0,5.0,20.0
Bulgaria,16 Jan  2017,69.0,69.0,1.0,70.0,70.0,5.0,1.0
Finland,16 Jan  2017,71.0,69.0,7.0,70.0,71.0,3.0,7.0
Scotland,16 Jan  2017,74.0,72.0,8.0,75.0,74.0,4.0,8.0
Romania,16 Jan  2017,74.0,69.0,9.0,73.0,73.0,5.0,9.0
Austria,16 Jan  2017,76.0,76.0,4.0,79.0,77.0,4.0,4.0
Wales,16 Jan  2017,81.0,76.0,12.0,75.0,76.0,4.0,12.0
Slovenia,16 Jan  2017,75.0,72.0,1.0,75.0,74.0,5.0,1.0
Ecuador,16 Jan  2017,75.0,71.0,5.0,75.0,74.0,5.0,5.0
Tunisia,16 Jan  2017,75.0,71.0,1.0,71.0,73.0,3.0,1.0
Northern Ireland,16 Jan  2017,69.0,72.0,1.0,72.0,71.0,2.0,1.0
Hungary,16 Jan  2017,73.0,70.0,2.0,73.0,72.0,4.0,2.0
China PR,16 Jan  2017,62.0,60.0,6.0,63.0,64.0,3.0,6.0
Netherlands,16 Jan  2017,78.0,80.0,25.0,81.0,80.0,8.0,25.0
Czech Republic,16 Jan  2017,73.0,74.0,6.0,74.0,74.0,5.0,6.0
South Africa,16 Jan  2017,66.0,71.0,0.0,72.0,72.0,4.0,0.0
New Zealand,16 Jan  2017,72.0,65.0,2.0,65.0,66.0,2.0,2.0
Côte d'Ivoire,16 Jan  2017,76.0,76.0,3.0,77.0,76.0,6.0,3.0
Chile,16 Jan  2017,79.0,77.0,27.0,80.0,79.0,7.0,27.0
Colombia,16 Jan  2017,80.0,76.0,23.0,79.0,78.0,7.0,23.0
Peru,16 Jan  2017,69.0,68.0,14.0,69.0,69.0,3.0,14.0
Egypt,16 Jan  2017,73.0,68.0,8.0,72.0,72.0,5.0,8.0
Venezuela,16 Jan  2017,75.0,73.0,12.0,76.0,74.0,2.0,12.0
Bolivia,16 Jan  2017,71.0,66.0,6.0,68.0,68.0,1.0,6.0
India,16 Jan  2017,62.0,58.0,5.0,57.0,60.0,1.0,5.0
Canada,16 Jan  2017,69.0,67.0,4.0,72.0,68.0,2.0,4.0
Saudi Arabia,16 Jan  2017,73.0,73.0,1.0,72.0,72.0,4.0,1.0
Iceland,16 Jan  2017,75.0,71.0,2.0,73.0,72.0,3.0,2.0
Morocco,16 Jan  2017,74.0,77.0,0.0,77.0,76.0,3.0,0.0
Senegal,16 Jan  2017,77.0,76.0,1.0,77.0,76.0,7.0,1.0
Japan,16 Jan  2017,76.0,74.0,0.0,77.0,75.0,5.0,0.0
Iran,16 Jan  2017,76.0,71.0,0.0,71.0,74.0,3.0,0.0
Costa Rica,16 Jan  2017,69.0,73.0,0.0,73.0,73.0,3.0,0.0
Panama,16 Jan  2017,68.0,68.0,0.0,68.0,69.0,1.0,0.0
Brazil,12 Jan  2017,85.0,85.0,48.0,81.0,84.0,10.0,48.0
England,12 Jan  2017,84.0,81.0,24.0,81.0,81.0,8.0,24.0
Italy,12 Jan  2017,80.0,84.0,30.0,81.0,82.0,9.0,30.0
Spain,12 Jan  2017,83.0,86.0,32.0,85.0,85.0,9.0,32.0
France,12 Jan  2017,84.0,82.0,61.0,84.0,84.0,9.0,61.0
Germany,12 Jan  2017,82.0,84.0,63.0,85.0,85.0,10.0,63.0
Argentina,12 Jan  2017,88.0,79.0,38.0,83.0,83.0,9.0,38.0
Portugal,12 Jan  2017,84.0,81.0,37.0,82.0,83.0,8.0,37.0
Turkey,12 Jan  2017,78.0,77.0,12.0,79.0,78.0,6.0,12.0
Nigeria,12 Jan  2017,75.0,73.0,0.0,75.0,75.0,4.0,0.0
Denmark,12 Jan  2017,76.0,76.0,7.0,79.0,78.0,5.0,7.0
Russia,12 Jan  2017,78.0,77.0,6.0,77.0,77.0,6.0,6.0
Mexico,12 Jan  2017,79.0,77.0,50.0,79.0,79.0,7.0,50.0
Uruguay,12 Jan  2017,85.0,80.0,12.0,76.0,80.0,7.0,12.0
Greece,12 Jan  2017,75.0,77.0,5.0,74.0,76.0,6.0,5.0
Croatia,12 Jan  2017,80.0,78.0,1.0,82.0,80.0,6.0,1.0
Cameroon,12 Jan  2017,74.0,75.0,2.0,70.0,72.0,5.0,2.0
Serbia,12 Jan  2017,75.0,76.0,0.0,79.0,78.0,6.0,0.0
Australia,12 Jan  2017,71.0,69.0,5.0,73.0,72.0,5.0,5.0
Switzerland,12 Jan  2017,75.0,79.0,6.0,78.0,78.0,5.0,6.0
Sweden,12 Jan  2017,77.0,75.0,8.0,75.0,75.0,5.0,8.0
Republic of Ireland,12 Jan  2017,77.0,75.0,8.0,76.0,76.0,5.0,8.0
Korea Republic,12 Jan  2017,74.0,70.0,3.0,74.0,73.0,5.0,3.0
Belgium,12 Jan  2017,84.0,83.0,35.0,82.0,83.0,7.0,35.0
United States,12 Jan  2017,74.0,76.0,24.0,75.0,75.0,6.0,24.0
Norway,12 Jan  2017,73.0,73.0,9.0,74.0,74.0,4.0,9.0
Paraguay,12 Jan  2017,75.0,73.0,3.0,75.0,75.0,4.0,3.0
Ukraine,12 Jan  2017,73.0,70.0,0.0,72.0,76.0,14.0,0.0
Poland,12 Jan  2017,82.0,78.0,20.0,76.0,78.0,5.0,20.0
Bulgaria,12 Jan  2017,69.0,69.0,1.0,70.0,70.0,5.0,1.0
Finland,12 Jan  2017,71.0,69.0,7.0,70.0,71.0,3.0,7.0
Scotland,12 Jan  2017,74.0,72.0,8.0,75.0,74.0,4.0,8.0
Romania,12 Jan  2017,74.0,69.0,9.0,73.0,73.0,5.0,9.0
Austria,12 Jan  2017,76.0,76.0,4.0,79.0,77.0,4.0,4.0
Wales,12 Jan  2017,81.0,76.0,12.0,75.0,76.0,4.0,12.0
Slovenia,12 Jan  2017,75.0,72.0,1.0,75.0,74.0,5.0,1.0
Ecuador,12 Jan  2017,75.0,71.0,5.0,75.0,74.0,5.0,5.0
Tunisia,12 Jan  2017,75.0,71.0,1.0,71.0,73.0,3.0,1.0
Northern Ireland,12 Jan  2017,69.0,72.0,1.0,72.0,71.0,2.0,1.0
Hungary,12 Jan  2017,73.0,70.0,2.0,73.0,72.0,4.0,2.0
China PR,12 Jan  2017,62.0,60.0,6.0,63.0,64.0,3.0,6.0
Netherlands,12 Jan  2017,78.0,80.0,25.0,81.0,80.0,8.0,25.0
Czech Republic,12 Jan  2017,73.0,74.0,6.0,74.0,74.0,5.0,6.0
South Africa,12 Jan  2017,66.0,71.0,0.0,72.0,72.0,4.0,0.0
New Zealand,12 Jan  2017,72.0,65.0,2.0,65.0,66.0,2.0,2.0
Côte d'Ivoire,12 Jan  2017,76.0,76.0,3.0,77.0,76.0,6.0,3.0
Chile,12 Jan  2017,79.0,77.0,27.0,80.0,79.0,7.0,27.0
Colombia,12 Jan  2017,80.0,76.0,23.0,79.0,78.0,7.0,23.0
Peru,12 Jan  2017,69.0,68.0,14.0,69.0,69.0,3.0,14.0
Egypt,12 Jan  2017,73.0,68.0,8.0,72.0,72.0,5.0,8.0
Venezuela,12 Jan  2017,75.0,73.0,12.0,76.0,74.0,2.0,12.0
Bolivia,12 Jan  2017,71.0,66.0,6.0,68.0,68.0,1.0,6.0
India,12 Jan  2017,62.0,58.0,5.0,57.0,60.0,1.0,5.0
Canada,12 Jan  2017,69.0,67.0,4.0,72.0,68.0,2.0,4.0
Saudi Arabia,12 Jan  2017,73.0,73.0,1.0,72.0,72.0,4.0,1.0
Iceland,12 Jan  2017,75.0,71.0,2.0,73.0,72.0,3.0,2.0
Morocco,12 Jan  2017,74.0,77.0,0.0,77.0,76.0,3.0,0.0
Senegal,12 Jan  2017,77.0,76.0,1.0,77.0,76.0,7.0,1.0
Japan,12 Jan  2017,76.0,74.0,0.0,77.0,75.0,5.0,0.0
Iran,12 Jan  2017,76.0,71.0,0.0,71.0,74.0,3.0,0.0
