team,date,attack,defence,full_age,midfield,overall,prestige,start_age
Ukraine,22 Dec  2016,73.0,70.0,26.0,72.0,76.0,14.0,25.82
Poland,22 Dec  2016,82.0,78.0,27.65,77.0,79.0,5.0,28.0
Bulgaria,22 Dec  2016,69.0,69.0,26.7,70.0,70.0,5.0,28.91
Finland,22 Dec  2016,71.0,69.0,26.48,70.0,71.0,3.0,27.64
Scotland,22 Dec  2016,74.0,72.0,27.57,75.0,74.0,4.0,26.91
Romania,22 Dec  2016,75.0,69.0,26.48,73.0,74.0,5.0,27.55
Austria,22 Dec  2016,76.0,76.0,26.17,78.0,77.0,4.0,26.18
Wales,22 Dec  2016,81.0,76.0,26.57,75.0,76.0,4.0,26.82
Slovenia,22 Dec  2016,75.0,72.0,26.87,75.0,74.0,5.0,26.91
Ecuador,22 Dec  2016,75.0,71.0,27.17,75.0,74.0,5.0,28.82
Tunisia,22 Dec  2016,75.0,71.0,26.45,71.0,73.0,3.0,25.0
Northern Ireland,22 Dec  2016,69.0,72.0,27.52,72.0,71.0,2.0,28.27
Hungary,22 Dec  2016,73.0,70.0,26.35,73.0,72.0,4.0,27.0
China PR,22 Dec  2016,71.0,69.0,27.04,69.0,70.0,3.0,27.36
Netherlands,22 Dec  2016,78.0,80.0,25.3,81.0,80.0,8.0,26.64
Czech Republic,22 Dec  2016,73.0,74.0,25.52,74.0,74.0,5.0,26.45
South Africa,22 Dec  2016,66.0,71.0,26.96,72.0,72.0,4.0,26.36
New Zealand,22 Dec  2016,72.0,65.0,24.57,65.0,66.0,2.0,25.45
Côte d'Ivoire,22 Dec  2016,78.0,76.0,25.3,78.0,77.0,6.0,25.91
Chile,22 Dec  2016,80.0,77.0,28.65,80.0,79.0,7.0,28.91
Colombia,22 Dec  2016,79.0,76.0,26.57,79.0,78.0,7.0,27.55
Peru,22 Dec  2016,69.0,68.0,24.78,69.0,69.0,3.0,24.91
Egypt,22 Dec  2016,73.0,69.0,27.83,72.0,72.0,5.0,27.64
Venezuela,22 Dec  2016,74.0,73.0,24.39,76.0,74.0,2.0,25.27
Bolivia,22 Dec  2016,71.0,66.0,29.09,68.0,68.0,1.0,31.45
India,22 Dec  2016,62.0,58.0,24.43,57.0,60.0,1.0,24.73
Canada,22 Dec  2016,69.0,67.0,27.0,72.0,68.0,2.0,26.82
Saudi Arabia,22 Dec  2016,73.0,73.0,27.17,72.0,72.0,4.0,29.55
Iceland,22 Dec  2016,75.0,71.0,28.26,73.0,72.0,3.0,30.55
Morocco,22 Dec  2016,74.0,77.0,25.98,77.0,76.0,3.0,28.09
Senegal,22 Dec  2016,77.0,76.0,26.05,77.0,76.0,7.0,25.18
Japan,22 Dec  2016,76.0,74.0,27.0,77.0,75.0,5.0,28.27
Iran,22 Dec  2016,76.0,71.0,26.28,71.0,74.0,3.0,24.64
Costa Rica,22 Dec  2016,69.0,73.0,28.58,73.0,73.0,3.0,28.73
Panama,22 Dec  2016,68.0,68.0,26.98,68.0,69.0,1.0,27.45
Brazil,19 Dec  2016,85.0,85.0,27.22,81.0,84.0,10.0,27.09
England,19 Dec  2016,84.0,80.0,25.39,81.0,81.0,8.0,25.55
Italy,19 Dec  2016,80.0,84.0,26.35,81.0,82.0,9.0,28.45
Spain,19 Dec  2016,83.0,86.0,27.39,84.0,85.0,9.0,27.0
France,19 Dec  2016,84.0,82.0,25.78,84.0,84.0,9.0,27.36
Germany,19 Dec  2016,82.0,84.0,24.7,85.0,85.0,10.0,26.45
Argentina,19 Dec  2016,88.0,79.0,27.43,83.0,83.0,9.0,28.36
Portugal,19 Dec  2016,84.0,81.0,26.0,82.0,83.0,8.0,26.0
Turkey,19 Dec  2016,78.0,77.0,26.26,79.0,78.0,6.0,27.18
Nigeria,19 Dec  2016,75.0,73.0,24.53,75.0,75.0,4.0,23.55
Denmark,19 Dec  2016,76.0,76.0,24.39,79.0,78.0,5.0,24.27
Russia,19 Dec  2016,78.0,77.0,26.39,77.0,78.0,6.0,27.64
Mexico,19 Dec  2016,79.0,77.0,27.43,80.0,79.0,7.0,27.73
Uruguay,19 Dec  2016,85.0,80.0,27.22,76.0,80.0,7.0,28.36
Greece,19 Dec  2016,75.0,77.0,25.57,74.0,76.0,6.0,26.73
Croatia,19 Dec  2016,80.0,78.0,25.76,82.0,80.0,6.0,27.91
Cameroon,19 Dec  2016,73.0,74.0,25.57,73.0,74.0,5.0,26.09
Serbia,19 Dec  2016,75.0,76.0,25.45,79.0,78.0,6.0,26.0
Australia,19 Dec  2016,72.0,69.0,25.26,73.0,73.0,5.0,24.82
Switzerland,19 Dec  2016,75.0,79.0,25.57,78.0,79.0,5.0,25.55
Sweden,19 Dec  2016,76.0,76.0,25.61,75.0,75.0,5.0,26.73
Republic of Ireland,19 Dec  2016,77.0,75.0,28.3,76.0,76.0,5.0,27.82
Korea Republic,19 Dec  2016,74.0,70.0,26.48,74.0,73.0,5.0,26.18
Belgium,19 Dec  2016,84.0,83.0,26.09,82.0,83.0,7.0,25.91
United States,19 Dec  2016,74.0,76.0,26.43,74.0,75.0,6.0,26.18
Norway,19 Dec  2016,73.0,73.0,26.0,74.0,74.0,4.0,25.55
Paraguay,19 Dec  2016,75.0,73.0,28.39,75.0,75.0,4.0,28.73
Ukraine,19 Dec  2016,73.0,70.0,26.0,72.0,76.0,14.0,25.82
Poland,19 Dec  2016,82.0,78.0,27.65,77.0,79.0,5.0,28.0
Bulgaria,19 Dec  2016,69.0,69.0,26.7,70.0,70.0,5.0,28.91
Finland,19 Dec  2016,71.0,69.0,26.48,70.0,71.0,3.0,27.64
Scotland,19 Dec  2016,74.0,72.0,27.57,75.0,74.0,4.0,26.91
Romania,19 Dec  2016,75.0,69.0,26.48,73.0,74.0,5.0,27.55
Austria,19 Dec  2016,76.0,76.0,26.17,78.0,77.0,4.0,26.18
Wales,19 Dec  2016,81.0,76.0,26.57,75.0,76.0,4.0,26.82
Slovenia,19 Dec  2016,75.0,72.0,26.87,74.0,74.0,5.0,26.91
Ecuador,19 Dec  2016,75.0,71.0,27.17,75.0,74.0,5.0,28.82
Tunisia,19 Dec  2016,75.0,71.0,26.45,71.0,73.0,3.0,25.0
Northern Ireland,19 Dec  2016,69.0,72.0,27.52,72.0,71.0,2.0,28.27
Hungary,19 Dec  2016,73.0,70.0,26.35,73.0,72.0,4.0,27.0
China PR,19 Dec  2016,70.0,69.0,27.04,69.0,70.0,3.0,27.36
Netherlands,19 Dec  2016,78.0,80.0,25.3,81.0,80.0,8.0,26.64
Czech Republic,19 Dec  2016,73.0,74.0,25.52,74.0,74.0,5.0,26.45
South Africa,19 Dec  2016,66.0,71.0,26.96,72.0,72.0,4.0,26.36
New Zealand,19 Dec  2016,72.0,65.0,24.57,65.0,66.0,2.0,25.45
Côte d'Ivoire,19 Dec  2016,78.0,76.0,25.3,77.0,76.0,6.0,25.91
Chile,19 Dec  2016,79.0,77.0,28.65,81.0,79.0,7.0,28.91
Colombia,19 Dec  2016,80.0,75.0,26.57,79.0,78.0,7.0,27.55
Peru,19 Dec  2016,69.0,68.0,24.78,69.0,69.0,3.0,24.91
Egypt,19 Dec  2016,73.0,69.0,27.83,72.0,72.0,5.0,27.64
Venezuela,19 Dec  2016,74.0,73.0,24.39,75.0,74.0,2.0,25.27
Bolivia,19 Dec  2016,71.0,66.0,29.09,68.0,68.0,1.0,31.45
India,19 Dec  2016,62.0,58.0,24.43,57.0,60.0,1.0,24.73
Canada,19 Dec  2016,69.0,67.0,27.0,72.0,68.0,2.0,26.82
Saudi Arabia,19 Dec  2016,73.0,73.0,27.17,72.0,72.0,4.0,29.55
Iceland,19 Dec  2016,75.0,71.0,28.26,73.0,72.0,3.0,30.55
Morocco,19 Dec  2016,74.0,77.0,25.98,77.0,76.0,3.0,28.09
Senegal,19 Dec  2016,77.0,76.0,26.05,77.0,76.0,7.0,25.18
Japan,19 Dec  2016,76.0,74.0,27.0,77.0,75.0,5.0,28.27
Iran,19 Dec  2016,76.0,71.0,26.28,71.0,74.0,3.0,24.64
Costa Rica,19 Dec  2016,69.0,73.0,28.58,73.0,73.0,3.0,28.73
Panama,19 Dec  2016,68.0,68.0,26.98,68.0,69.0,1.0,27.45
Brazil,15 Dec  2016,85.0,85.0,27.22,81.0,84.0,10.0,27.09
England,15 Dec  2016,84.0,80.0,25.39,81.0,81.0,8.0,25.55
Italy,15 Dec  2016,80.0,84.0,26.35,81.0,82.0,9.0,28.45
Spain,15 Dec  2016,83.0,86.0,27.39,84.0,85.0,9.0,27.0
France,15 Dec  2016,84.0,82.0,25.78,84.0,84.0,9.0,27.36
Germany,15 Dec  2016,82.0,84.0,24.7,85.0,85.0,10.0,26.45
Argentina,15 Dec  2016,88.0,79.0,27.43,83.0,83.0,9.0,28.36
Portugal,15 Dec  2016,84.0,81.0,26.0,82.0,83.0,8.0,26.0
Turkey,15 Dec  2016,78.0,77.0,26.26,79.0,78.0,6.0,27.18
Nigeria,15 Dec  2016,75.0,73.0,24.53,75.0,75.0,4.0,23.55
Denmark,15 Dec  2016,76.0,76.0,24.39,79.0,78.0,5.0,24.27
Russia,15 Dec  2016,78.0,77.0,26.39,77.0,78.0,6.0,27.64
Mexico,15 Dec  2016,79.0,77.0,27.43,80.0,79.0,7.0,27.73
Uruguay,15 Dec  2016,85.0,80.0,27.22,76.0,80.0,7.0,28.36
Greece,15 Dec  2016,75.0,77.0,25.57,74.0,76.0,6.0,26.73
Croatia,15 Dec  2016,80.0,78.0,25.76,82.0,80.0,6.0,27.91
Cameroon,15 Dec  2016,73.0,74.0,25.57,73.0,74.0,5.0,26.09
Serbia,15 Dec  2016,75.0,76.0,25.45,79.0,78.0,6.0,26.0
Australia,15 Dec  2016,72.0,69.0,25.26,73.0,73.0,5.0,24.82
Switzerland,15 Dec  2016,75.0,79.0,25.57,78.0,79.0,5.0,25.55
Sweden,15 Dec  2016,76.0,76.0,25.61,75.0,75.0,5.0,26.73
Republic of Ireland,15 Dec  2016,77.0,75.0,28.3,76.0,76.0,5.0,27.82
Korea Republic,15 Dec  2016,74.0,70.0,26.48,74.0,73.0,5.0,26.18
Belgium,15 Dec  2016,84.0,83.0,26.09,82.0,83.0,7.0,25.91
United States,15 Dec  2016,74.0,76.0,26.43,74.0,75.0,6.0,26.18
Norway,15 Dec  2016,73.0,73.0,26.0,74.0,74.0,4.0,25.55
Paraguay,15 Dec  2016,75.0,73.0,28.39,75.0,75.0,4.0,28.73
Ukraine,15 Dec  2016,73.0,70.0,26.0,72.0,76.0,14.0,25.82
Poland,15 Dec  2016,82.0,78.0,27.65,77.0,79.0,5.0,28.0
Bulgaria,15 Dec  2016,69.0,69.0,26.7,70.0,70.0,5.0,28.91
Finland,15 Dec  2016,71.0,69.0,26.48,70.0,71.0,3.0,27.64
Scotland,15 Dec  2016,74.0,72.0,27.57,75.0,74.0,4.0,26.91
Romania,15 Dec  2016,75.0,69.0,26.48,73.0,74.0,5.0,27.55
Austria,15 Dec  2016,76.0,76.0,26.17,78.0,77.0,4.0,26.18
Wales,15 Dec  2016,81.0,76.0,26.57,75.0,76.0,4.0,26.82
Slovenia,15 Dec  2016,75.0,72.0,26.87,74.0,74.0,5.0,26.91
Ecuador,15 Dec  2016,75.0,71.0,27.17,75.0,74.0,5.0,28.82
Tunisia,15 Dec  2016,75.0,71.0,26.45,71.0,73.0,3.0,25.0
Northern Ireland,15 Dec  2016,69.0,72.0,27.52,72.0,71.0,2.0,28.27
Hungary,15 Dec  2016,73.0,70.0,26.35,73.0,72.0,4.0,27.0
China PR,15 Dec  2016,70.0,69.0,27.04,69.0,70.0,3.0,27.36
Netherlands,15 Dec  2016,78.0,80.0,25.3,81.0,80.0,8.0,26.64
Czech Republic,15 Dec  2016,73.0,74.0,25.52,74.0,74.0,5.0,26.45
South Africa,15 Dec  2016,66.0,71.0,26.96,72.0,72.0,4.0,26.36
New Zealand,15 Dec  2016,72.0,65.0,24.57,65.0,66.0,2.0,25.45
Côte d'Ivoire,15 Dec  2016,78.0,76.0,25.3,77.0,76.0,6.0,25.91
Chile,15 Dec  2016,79.0,77.0,28.65,81.0,79.0,7.0,28.91
Colombia,15 Dec  2016,80.0,75.0,26.57,79.0,78.0,7.0,27.55
Peru,15 Dec  2016,69.0,68.0,24.78,69.0,69.0,3.0,24.91
Egypt,15 Dec  2016,73.0,69.0,27.83,72.0,72.0,5.0,27.64
Venezuela,15 Dec  2016,74.0,73.0,24.39,75.0,74.0,2.0,25.27
Bolivia,15 Dec  2016,71.0,66.0,29.09,68.0,68.0,1.0,31.45
India,15 Dec  2016,62.0,58.0,24.43,57.0,60.0,1.0,24.73
Canada,15 Dec  2016,69.0,67.0,27.0,72.0,68.0,2.0,26.82
Saudi Arabia,15 Dec  2016,73.0,73.0,27.17,72.0,72.0,4.0,29.55
Iceland,15 Dec  2016,75.0,71.0,28.26,73.0,72.0,3.0,30.55
Morocco,15 Dec  2016,74.0,77.0,25.98,77.0,76.0,3.0,28.09
Senegal,15 Dec  2016,77.0,76.0,26.05,77.0,76.0,7.0,25.18
Japan,15 Dec  2016,76.0,74.0,27.0,77.0,75.0,5.0,28.27
Iran,15 Dec  2016,76.0,71.0,26.28,71.0,74.0,3.0,24.64
Costa Rica,15 Dec  2016,69.0,73.0,28.58,73.0,73.0,3.0,28.73
Panama,15 Dec  2016,68.0,68.0,26.98,68.0,69.0,1.0,27.45
Brazil,12 Dec  2016,85.0,85.0,27.22,81.0,84.0,10.0,27.09
England,12 Dec  2016,84.0,80.0,25.39,81.0,81.0,8.0,25.55
Italy,12 Dec  2016,79.0,84.0,26.35,81.0,82.0,9.0,28.45
Spain,12 Dec  2016,83.0,86.0,27.39,84.0,85.0,9.0,27.0
France,12 Dec  2016,84.0,82.0,25.78,84.0,84.0,9.0,27.36
Germany,12 Dec  2016,82.0,84.0,24.7,85.0,85.0,10.0,26.45
Argentina,12 Dec  2016,88.0,79.0,27.43,83.0,83.0,9.0,28.36
Portugal,12 Dec  2016,84.0,81.0,26.0,82.0,83.0,8.0,26.0
Turkey,12 Dec  2016,78.0,77.0,26.26,79.0,78.0,6.0,27.18
Nigeria,12 Dec  2016,75.0,73.0,24.53,75.0,75.0,4.0,23.55
Denmark,12 Dec  2016,76.0,76.0,24.39,79.0,78.0,5.0,24.27
Russia,12 Dec  2016,78.0,77.0,26.39,77.0,78.0,6.0,27.64
Mexico,12 Dec  2016,79.0,77.0,27.43,80.0,79.0,7.0,27.73
Uruguay,12 Dec  2016,85.0,80.0,27.22,76.0,80.0,7.0,28.36
Greece,12 Dec  2016,75.0,77.0,25.57,74.0,76.0,6.0,26.73
Croatia,12 Dec  2016,80.0,78.0,25.76,82.0,80.0,6.0,27.91
Cameroon,12 Dec  2016,73.0,74.0,25.57,73.0,74.0,5.0,26.09
Serbia,12 Dec  2016,75.0,76.0,25.45,79.0,78.0,6.0,26.0
Australia,12 Dec  2016,72.0,69.0,25.26,73.0,73.0,5.0,24.82
Switzerland,12 Dec  2016,75.0,79.0,25.57,78.0,79.0,5.0,25.55
Sweden,12 Dec  2016,76.0,76.0,25.61,75.0,75.0,5.0,26.73
Republic of Ireland,12 Dec  2016,77.0,75.0,28.3,76.0,76.0,5.0,27.82
Korea Republic,12 Dec  2016,74.0,70.0,26.48,74.0,73.0,5.0,26.18
Belgium,12 Dec  2016,84.0,83.0,26.09,82.0,83.0,7.0,25.91
United States,12 Dec  2016,74.0,76.0,26.43,74.0,75.0,6.0,26.18
Norway,12 Dec  2016,73.0,73.0,26.0,74.0,74.0,4.0,25.55
Paraguay,12 Dec  2016,75.0,73.0,28.39,75.0,75.0,4.0,28.73
Ukraine,12 Dec  2016,73.0,70.0,26.0,72.0,76.0,14.0,25.82
Poland,12 Dec  2016,82.0,78.0,27.65,77.0,79.0,5.0,28.0
Bulgaria,12 Dec  2016,69.0,69.0,26.7,70.0,70.0,5.0,28.91
Finland,12 Dec  2016,71.0,69.0,26.48,70.0,71.0,3.0,27.64
Scotland,12 Dec  2016,74.0,72.0,27.57,75.0,74.0,4.0,26.91
Romania,12 Dec  2016,75.0,69.0,26.48,73.0,74.0,5.0,27.55
Austria,12 Dec  2016,76.0,76.0,26.17,78.0,77.0,4.0,26.18
Wales,12 Dec  2016,81.0,76.0,26.57,75.0,76.0,4.0,26.82
Slovenia,12 Dec  2016,75.0,71.0,26.87,74.0,74.0,5.0,26.91
Ecuador,12 Dec  2016,75.0,71.0,27.17,75.0,73.0,5.0,28.82
Tunisia,12 Dec  2016,75.0,71.0,26.45,71.0,73.0,3.0,25.0
Northern Ireland,12 Dec  2016,69.0,72.0,27.52,72.0,71.0,2.0,28.27
Hungary,12 Dec  2016,73.0,70.0,26.35,73.0,72.0,4.0,27.0
China PR,12 Dec  2016,70.0,69.0,27.04,70.0,70.0,3.0,27.36
Netherlands,12 Dec  2016,78.0,80.0,25.3,81.0,80.0,8.0,26.64
Czech Republic,12 Dec  2016,73.0,74.0,25.52,74.0,74.0,5.0,26.45
South Africa,12 Dec  2016,66.0,71.0,26.96,72.0,72.0,4.0,26.36
New Zealand,12 Dec  2016,72.0,65.0,24.57,65.0,66.0,2.0,25.45
Côte d'Ivoire,12 Dec  2016,78.0,76.0,25.3,77.0,77.0,6.0,25.91
Chile,12 Dec  2016,79.0,77.0,28.65,81.0,79.0,7.0,28.91
Colombia,12 Dec  2016,80.0,75.0,26.57,79.0,78.0,7.0,27.55
Peru,12 Dec  2016,69.0,68.0,24.78,70.0,69.0,3.0,24.91
Egypt,12 Dec  2016,73.0,69.0,27.83,72.0,72.0,5.0,27.64
Venezuela,12 Dec  2016,74.0,73.0,24.39,75.0,74.0,2.0,25.27
Bolivia,12 Dec  2016,71.0,66.0,29.09,68.0,68.0,1.0,31.45
India,12 Dec  2016,62.0,58.0,24.43,57.0,60.0,1.0,24.73
Canada,12 Dec  2016,69.0,67.0,27.0,72.0,68.0,2.0,26.82
Saudi Arabia,12 Dec  2016,73.0,73.0,27.17,72.0,72.0,4.0,29.55
Iceland,12 Dec  2016,75.0,71.0,28.26,73.0,72.0,3.0,30.55
Morocco,12 Dec  2016,74.0,77.0,25.98,77.0,76.0,3.0,28.09
Senegal,12 Dec  2016,77.0,76.0,26.05,77.0,76.0,7.0,25.18
Japan,12 Dec  2016,76.0,74.0,27.0,77.0,75.0,5.0,28.27
Iran,12 Dec  2016,76.0,71.0,26.28,71.0,74.0,3.0,24.64
Costa Rica,12 Dec  2016,69.0,73.0,28.58,73.0,73.0,3.0,28.73
Panama,12 Dec  2016,68.0,68.0,26.98,68.0,69.0,1.0,27.45
Brazil,08 Dec  2016,85.0,85.0,27.22,81.0,84.0,10.0,27.09
England,08 Dec  2016,84.0,80.0,25.39,81.0,81.0,8.0,25.55
Italy,08 Dec  2016,79.0,84.0,26.35,81.0,82.0,9.0,28.45
Spain,08 Dec  2016,83.0,86.0,27.39,84.0,85.0,9.0,27.0
France,08 Dec  2016,84.0,82.0,25.78,84.0,84.0,9.0,27.36
Germany,08 Dec  2016,82.0,84.0,24.7,85.0,85.0,10.0,26.45
Argentina,08 Dec  2016,88.0,79.0,27.43,83.0,83.0,9.0,28.36
Portugal,08 Dec  2016,84.0,81.0,26.0,82.0,83.0,8.0,26.0
Turkey,08 Dec  2016,78.0,77.0,26.26,79.0,78.0,6.0,27.18
Nigeria,08 Dec  2016,75.0,73.0,24.53,75.0,75.0,4.0,23.55
Denmark,08 Dec  2016,76.0,76.0,24.39,79.0,78.0,5.0,24.27
Russia,08 Dec  2016,78.0,77.0,26.39,77.0,78.0,6.0,27.64
Mexico,08 Dec  2016,79.0,77.0,27.43,80.0,79.0,7.0,27.73
Uruguay,08 Dec  2016,85.0,80.0,27.22,76.0,80.0,7.0,28.36
Greece,08 Dec  2016,75.0,77.0,25.57,74.0,76.0,6.0,26.73
Croatia,08 Dec  2016,80.0,78.0,25.76,82.0,80.0,6.0,27.91
Cameroon,08 Dec  2016,73.0,74.0,25.57,73.0,74.0,5.0,26.09
Serbia,08 Dec  2016,75.0,76.0,25.45,79.0,78.0,6.0,26.0
Australia,08 Dec  2016,72.0,69.0,25.26,73.0,73.0,5.0,24.82
Switzerland,08 Dec  2016,75.0,79.0,25.57,78.0,79.0,5.0,25.55
Sweden,08 Dec  2016,76.0,76.0,25.61,75.0,75.0,5.0,26.73
Republic of Ireland,08 Dec  2016,77.0,75.0,28.3,76.0,76.0,5.0,27.82
Korea Republic,08 Dec  2016,74.0,70.0,26.48,74.0,73.0,5.0,26.18
Belgium,08 Dec  2016,84.0,83.0,26.09,82.0,83.0,7.0,25.91
United States,08 Dec  2016,74.0,76.0,26.43,74.0,75.0,6.0,26.18
Norway,08 Dec  2016,73.0,73.0,26.0,74.0,74.0,4.0,25.55
Paraguay,08 Dec  2016,75.0,73.0,28.39,75.0,75.0,4.0,28.73
Ukraine,08 Dec  2016,73.0,70.0,26.0,72.0,76.0,14.0,25.82
Poland,08 Dec  2016,82.0,78.0,27.65,77.0,79.0,5.0,28.0
Bulgaria,08 Dec  2016,69.0,69.0,26.7,70.0,70.0,5.0,28.91
Finland,08 Dec  2016,71.0,69.0,26.48,70.0,71.0,3.0,27.64
Scotland,08 Dec  2016,74.0,72.0,27.57,75.0,74.0,4.0,26.91
Romania,08 Dec  2016,75.0,69.0,26.48,73.0,74.0,5.0,27.55
Austria,08 Dec  2016,76.0,76.0,26.17,78.0,77.0,4.0,26.18
Wales,08 Dec  2016,81.0,76.0,26.57,75.0,76.0,4.0,26.82
Slovenia,08 Dec  2016,75.0,71.0,26.87,74.0,74.0,5.0,26.91
Ecuador,08 Dec  2016,75.0,71.0,27.17,75.0,73.0,5.0,28.82
Tunisia,08 Dec  2016,75.0,71.0,26.45,71.0,73.0,3.0,25.0
Northern Ireland,08 Dec  2016,69.0,72.0,27.52,72.0,71.0,2.0,28.27
Hungary,08 Dec  2016,73.0,70.0,26.35,73.0,72.0,4.0,27.0
China PR,08 Dec  2016,70.0,69.0,27.04,70.0,70.0,3.0,27.36
Netherlands,08 Dec  2016,78.0,80.0,25.3,81.0,80.0,8.0,26.64
Czech Republic,08 Dec  2016,73.0,74.0,25.52,74.0,74.0,5.0,26.45
South Africa,08 Dec  2016,66.0,71.0,26.96,72.0,72.0,4.0,26.36
New Zealand,08 Dec  2016,72.0,65.0,24.57,65.0,66.0,2.0,25.45
Côte d'Ivoire,08 Dec  2016,78.0,76.0,25.3,77.0,77.0,6.0,25.91
Chile,08 Dec  2016,79.0,77.0,28.65,81.0,79.0,7.0,28.91
Colombia,08 Dec  2016,80.0,75.0,26.57,79.0,78.0,7.0,27.55
Peru,08 Dec  2016,69.0,68.0,24.78,70.0,69.0,3.0,24.91
Egypt,08 Dec  2016,73.0,69.0,27.83,72.0,72.0,5.0,27.64
Venezuela,08 Dec  2016,74.0,73.0,24.39,75.0,74.0,2.0,25.27
Bolivia,08 Dec  2016,71.0,66.0,29.09,68.0,68.0,1.0,31.45
India,08 Dec  2016,62.0,58.0,24.43,57.0,60.0,1.0,24.73
Canada,08 Dec  2016,69.0,67.0,27.0,72.0,68.0,2.0,26.82
Saudi Arabia,08 Dec  2016,73.0,73.0,27.17,72.0,72.0,4.0,29.55
Iceland,08 Dec  2016,75.0,71.0,28.26,73.0,72.0,3.0,30.55
Morocco,08 Dec  2016,74.0,77.0,25.98,77.0,76.0,3.0,28.09
Senegal,08 Dec  2016,77.0,76.0,26.05,77.0,76.0,7.0,25.18
Japan,08 Dec  2016,76.0,74.0,27.0,77.0,75.0,5.0,28.27
Iran,08 Dec  2016,76.0,71.0,26.28,71.0,74.0,3.0,24.64
Costa Rica,08 Dec  2016,69.0,73.0,28.58,73.0,73.0,3.0,28.73
Panama,08 Dec  2016,68.0,68.0,26.98,68.0,69.0,1.0,27.45
Brazil,05 Dec  2016,85.0,85.0,27.22,81.0,84.0,10.0,27.09
England,05 Dec  2016,84.0,80.0,25.39,81.0,81.0,8.0,25.55
Italy,05 Dec  2016,79.0,84.0,26.35,81.0,82.0,9.0,28.45
Spain,05 Dec  2016,83.0,86.0,27.39,84.0,85.0,9.0,27.0
France,05 Dec  2016,84.0,82.0,25.78,84.0,84.0,9.0,27.36
Germany,05 Dec  2016,82.0,84.0,24.7,85.0,85.0,10.0,26.45
Argentina,05 Dec  2016,89.0,79.0,28.43,82.0,83.0,9.0,28.45
Portugal,05 Dec  2016,84.0,81.0,26.0,82.0,83.0,8.0,26.0
Turkey,05 Dec  2016,78.0,77.0,26.26,79.0,78.0,6.0,27.18
Nigeria,05 Dec  2016,75.0,73.0,24.53,75.0,75.0,4.0,23.55
Denmark,05 Dec  2016,76.0,76.0,24.39,79.0,78.0,5.0,24.27
Russia,05 Dec  2016,78.0,77.0,26.39,77.0,78.0,6.0,27.64
Mexico,05 Dec  2016,79.0,77.0,27.17,79.0,79.0,7.0,27.45
Uruguay,05 Dec  2016,83.0,80.0,26.91,76.0,80.0,7.0,28.82
Greece,05 Dec  2016,76.0,77.0,25.57,74.0,76.0,6.0,26.73
Croatia,05 Dec  2016,80.0,78.0,25.76,82.0,80.0,6.0,27.91
Cameroon,05 Dec  2016,73.0,74.0,25.57,73.0,74.0,5.0,26.09
Serbia,05 Dec  2016,75.0,76.0,25.45,79.0,78.0,6.0,26.0
Australia,05 Dec  2016,72.0,69.0,25.26,73.0,73.0,5.0,24.82
Switzerland,05 Dec  2016,75.0,79.0,25.57,78.0,79.0,5.0,25.55
Sweden,05 Dec  2016,76.0,76.0,25.61,75.0,75.0,5.0,26.73
Republic of Ireland,05 Dec  2016,77.0,75.0,28.3,76.0,76.0,5.0,27.82
Korea Republic,05 Dec  2016,74.0,70.0,26.48,74.0,73.0,5.0,26.18
Belgium,05 Dec  2016,84.0,83.0,26.09,82.0,83.0,7.0,25.91
United States,05 Dec  2016,74.0,76.0,26.43,74.0,75.0,6.0,26.18
Norway,05 Dec  2016,73.0,73.0,26.0,74.0,74.0,4.0,25.55
Paraguay,05 Dec  2016,72.0,70.0,27.96,75.0,75.0,4.0,28.0
Ukraine,05 Dec  2016,73.0,70.0,26.0,72.0,76.0,14.0,25.82
Poland,05 Dec  2016,82.0,78.0,27.65,77.0,79.0,5.0,28.0
Bulgaria,05 Dec  2016,69.0,69.0,26.7,70.0,70.0,5.0,28.91
Finland,05 Dec  2016,70.0,69.0,26.48,70.0,71.0,3.0,27.64
Scotland,05 Dec  2016,74.0,72.0,27.57,75.0,74.0,4.0,26.91
Romania,05 Dec  2016,75.0,70.0,26.48,73.0,73.0,5.0,27.55
Austria,05 Dec  2016,76.0,76.0,26.17,78.0,77.0,4.0,26.18
Wales,05 Dec  2016,81.0,76.0,26.57,75.0,76.0,4.0,26.82
Slovenia,05 Dec  2016,75.0,71.0,26.87,74.0,74.0,5.0,26.91
Ecuador,05 Dec  2016,75.0,71.0,26.43,73.0,72.0,5.0,27.73
Tunisia,05 Dec  2016,75.0,71.0,26.45,71.0,73.0,3.0,25.0
Northern Ireland,05 Dec  2016,69.0,72.0,27.52,72.0,71.0,2.0,28.27
Hungary,05 Dec  2016,73.0,70.0,26.35,73.0,72.0,4.0,27.0
China PR,05 Dec  2016,70.0,69.0,27.04,70.0,70.0,3.0,27.36
Netherlands,05 Dec  2016,78.0,80.0,25.3,81.0,80.0,8.0,26.64
Czech Republic,05 Dec  2016,73.0,74.0,25.65,74.0,74.0,5.0,26.45
South Africa,05 Dec  2016,66.0,71.0,26.96,72.0,72.0,4.0,26.36
New Zealand,05 Dec  2016,72.0,65.0,24.57,65.0,66.0,2.0,25.45
Côte d'Ivoire,05 Dec  2016,78.0,76.0,25.3,77.0,76.0,6.0,25.91
Chile,05 Dec  2016,78.0,77.0,28.04,80.0,78.0,7.0,29.27
Colombia,05 Dec  2016,80.0,77.0,26.48,78.0,78.0,7.0,25.27
